Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,539,350,000",
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"406,054,000",
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,240,000",
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,050,568,000",
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"186,127,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,CANOLA,"CANOLA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,383,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"177,120,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"590,220,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,733,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,642,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,RYE,"RYE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,496,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"51,005,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"163,620,000",
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"478,400,000",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,210,000",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"77,542,000",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"569,496,000",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,HOPS,"HOPS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"74,812,000",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"34,042,000",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,380,000",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"294,640,000",
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CANOLA,"CANOLA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHICKPEAS,"CHICKPEAS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,056,000",
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,668,000",
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PEAS,"PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,259,000",
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,RICE,"RICE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,RYE,"RYE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"27,889,000",
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,SUNFLOWER,"SUNFLOWER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,094,000",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"696,900,000",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"881,532,000",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,863,000",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,RYE,"RYE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,232,000",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"289,800,000",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"31,411,000",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"74,870,000",
SURVEY,2020,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,420,000",
SURVEY,2020,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"218,196,000",
SURVEY,2020,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"98,208,000",
SURVEY,2020,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"58,269,000",
SURVEY,2020,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"113,400,000",
SURVEY,2020,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,044,000",
SURVEY,2020,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"23,014,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,649,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,952,450,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"533,842,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,MILLET,"MILLET, PROSO - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,413,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"27,489,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,PEAS,"PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,SAFFLOWER,"SAFFLOWER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,544,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"48,030,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,372,916,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,SUNFLOWER,"SUNFLOWER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"220,227,000",
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"347,426,000",
SURVEY,2020,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"617,100,000",
SURVEY,2020,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"483,574,000",
SURVEY,2020,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"923,400,000",
SURVEY,2020,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"76,536,000",
SURVEY,2020,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"73,957,000",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,019,392,000",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,459,600,000",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,070,000",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"128,870,000",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,RICE,"RICE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"195,600,000",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"391,608,000",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"33,473,000",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,SUNFLOWER,"SUNFLOWER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,329,000",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"313,650,000",
SURVEY,2020,YEAR,,STATE,UTAH,49,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,358,000",
SURVEY,2020,YEAR,,STATE,UTAH,49,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"22,864,000",
SURVEY,2020,YEAR,,STATE,UTAH,49,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"440,200,000",
SURVEY,2020,YEAR,,STATE,UTAH,49,,,,,,,0,,SAFFLOWER,"SAFFLOWER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,428,000",
SURVEY,2020,YEAR,,STATE,UTAH,49,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"29,866,000",
SURVEY,2020,YEAR,,STATE,VERMONT,50,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"126,764,000",
SURVEY,2020,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,235,000",
SURVEY,2020,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"210,084,000",
SURVEY,2020,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"354,377,000",
SURVEY,2020,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"24,133,000",
SURVEY,2020,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"246,960,000",
SURVEY,2020,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"56,106,000",
SURVEY,2020,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"41,340,000",
SURVEY,2020,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"31,311,000",
SURVEY,2020,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"38,976,000",
SURVEY,2020,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,CANOLA,"CANOLA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"40,040,000",
SURVEY,2020,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,CHICKPEAS,"CHICKPEAS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,096,000",
SURVEY,2020,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"81,168,000",
SURVEY,2020,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"591,215,000",
SURVEY,2020,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,HOPS,"HOPS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"444,909,000",
SURVEY,2020,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,LENTILS,"LENTILS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,876,000",
SURVEY,2020,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PEAS,"PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,740,000",
SURVEY,2020,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"942,365,000",
SURVEY,2020,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"22,435,000",
SURVEY,2020,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"123,195,000",
SURVEY,2020,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,063,000",
SURVEY,2020,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,144,637,000",
SURVEY,2020,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,148,667,000",
SURVEY,2020,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"20,633,000",
SURVEY,2020,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,RYE,"RYE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,200,000",
SURVEY,2020,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,075,029,000",
SURVEY,2020,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"40,538,000",
SURVEY,2020,YEAR,,STATE,WYOMING,56,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"29,462,000",
SURVEY,2020,YEAR,,STATE,WYOMING,56,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,421,000",
SURVEY,2020,YEAR,,STATE,WYOMING,56,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"26,023,000",
SURVEY,2020,YEAR,,STATE,WYOMING,56,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"449,816,000",
SURVEY,2020,YEAR,,STATE,WYOMING,56,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,647,000",
